Team,Rating_0,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,Rating_11,Rating_12,Rating_13,Rating_14,Rating_15,Rating_16,Rating_17,Rating_18
Detroit Lions,103.16497688508427,103.6690840079019,102.84126330022131,103.58437072744799,104.91624948433247,104.91624948433247,106.92548478698238,107.02931131016152,107.59496297248239,108.62470972306626,108.08545781847104,108.78696574542897,109.7979637085803,109.7979637085803,109.7979637085803,109.7979637085803,109.7979637085803,109.7979637085803,109.7979637085803
San Francisco 49ers,104.68469524301044,105.34470540982967,104.14250746316658,103.25193097168115,104.34412704669101,103.05578940821643,104.22560654319766,103.0407152742886,103.27718437141714,103.27718437141714,103.55759651437495,102.27302512864892,100.25397388723167,100.25397388723167,100.25397388723167,100.25397388723167,100.25397388723167,100.25397388723167,100.25397388723167
Cleveland Browns,98.85397644124386,97.01328044585878,98.05530039540658,96.81078280934214,96.49019279722938,94.71939458855891,94.74882962787699,94.53565459352428,96.66767876616895,95.01688651883718,95.01688651883718,93.06305691083188,95.10068496991477,95.10068496991477,95.10068496991477,95.10068496991477,95.10068496991477,95.10068496991477,95.10068496991477
Green Bay Packers,103.77759944318866,102.45261459922777,102.45608524252229,103.83571055585654,103.4459840083455,103.71918589259599,105.03668747111782,104.68748784696534,104.25736855886703,103.22762180828316,103.22762180828316,102.63715352242792,104.65620476384518,104.65620476384518,104.65620476384518,104.65620476384518,104.65620476384518,104.65620476384518,104.65620476384518
Washington Commanders,94.90498866209936,93.67813138088286,94.26032760539545,95.88691927738613,98.75141899349126,100.52221720216173,100.45386219088279,101.29625299976274,101.74753342411947,101.72931479724878,101.82302013425806,101.27243854218516,99.28561109771,99.28561109771,99.28561109771,99.28561109771,99.28561109771,99.28561109771,99.28561109771
New York Jets,97.93505893588537,97.27504876906613,98.28740293569241,100.29151028134702,100.10591788438015,100.04764858627243,99.91849781536895,98.3189045169451,97.09347347263932,98.59863646051237,96.72584512145468,96.63152537969606,96.63152537969606,96.63152537969606,96.63152537969606,96.63152537969606,96.63152537969606,96.63152537969606,96.63152537969606
Las Vegas Raiders,100.73396051618204,98.99771151790948,100.27955707701011,97.15419701511968,97.47478702723244,96.03500219402495,94.41591031495685,94.52643722110626,95.15840544359766,93.58923863183219,93.58923863183219,92.36375190647483,92.39136096023152,92.39136096023152,92.39136096023152,92.39136096023152,92.39136096023152,92.39136096023152,92.39136096023152
Arizona Cardinals,97.5266604713182,97.72358019788798,100.31323107229423,99.57012364506755,96.70562392896242,97.99396156743701,96.67645998891518,97.39192726091281,97.33825375943745,100.08045246635255,101.95324380541024,101.95324380541024,100.44651663524402,100.44651663524402,100.44651663524402,100.44651663524402,100.44651663524402,100.44651663524402,100.44651663524402
Atlanta Falcons,97.35612057050558,96.63420075595569,97.20253953814712,97.37418164376855,98.36466334451003,99.50478303397752,100.9802678018012,98.15786594374285,99.53145074144295,100.19619580379228,99.27625314898168,97.57669489347114,97.57669489347114,97.57669489347114,97.57669489347114,97.57669489347114,97.57669489347114,97.57669489347114,97.57669489347114
Indianapolis Colts,97.80496589072958,97.68584044068999,97.68236979739547,98.52905704524316,99.40898468193018,98.81105437435869,99.13506747596519,99.20030443959162,99.32206645987824,98.85452832550249,98.21177727415252,98.30609701591115,97.29509905275982,97.29509905275982,97.29509905275982,97.29509905275982,97.29509905275982,97.29509905275982,97.29509905275982
New York Giants,98.74257898981459,96.33385718628013,95.75166096176754,96.99617854783197,96.71759515061788,98.56614658515608,97.29444803745656,94.96607242690588,95.40160657383637,95.41982520070707,94.60311871116734,94.60311871116734,93.0489145682584,93.0489145682584,93.0489145682584,93.0489145682584,93.0489145682584,93.0489145682584,93.0489145682584
Denver Broncos,99.3098454953751,98.66000383614461,97.99278802311235,101.07995587484162,101.26554827180848,102.70533310501597,101.26574826115986,103.4029424930292,103.3566056369897,101.49224110756985,102.08188018133141,103.78143843684195,103.75382938308526,103.75382938308526,103.75382938308526,103.75382938308526,103.75382938308526,103.75382938308526,103.75382938308526
Carolina Panthers,94.08354773351574,93.08055045081738,91.60291245496933,94.72827251685976,93.80206677651873,92.57342540882158,91.09794064099789,90.25554983211794,90.30188668815744,90.97202095211736,91.78872744165709,91.78872744165709,92.98385849469362,92.98385849469362,92.98385849469362,92.98385849469362,92.98385849469362,92.98385849469362,92.98385849469362
Baltimore Ravens,105.45003980843423,104.58660352161621,103.30475796251558,103.60226089254914,106.06464306513888,105.79315857849022,105.86151358976916,107.03484173390105,104.90281756125638,106.76718209067623,105.92388992151169,105.64139122164032,106.54029231967341,106.54029231967341,106.54029231967341,106.54029231967341,106.54029231967341,106.54029231967341,106.54029231967341
Los Angeles Rams,102.22396209245441,101.71985496963678,99.13020409523054,100.02078058671597,99.32703181021225,99.05382992596176,99.05382992596176,98.94330301981235,100.80914414714196,101.46340051373798,99.55841989914697,99.95509583227532,98.2274469958262,98.2274469958262,98.2274469958262,98.2274469958262,98.2274469958262,98.2274469958262,98.2274469958262
Cincinnati Bengals,101.24838024757796,99.6960214214156,100.48369736730668,98.857105695316,99.78331143565703,100.05479592230569,101.3264944700052,101.5396695043579,98.96045664307384,100.52962345483931,101.37291562400385,100.9419610784636,100.9419610784636,100.9419610784636,100.9419610784636,100.9419610784636,100.9419610784636,100.9419610784636,100.9419610784636
Tennessee Titans,97.06970280791683,96.80454386311814,95.79218969649186,94.41256438315762,97.08039088199085,97.08039088199085,96.75637778038435,95.55860702836247,94.9929553660416,94.83245430036214,94.86967268545739,94.4851565772692,96.37804378648607,96.37804378648607,96.37804378648607,96.37804378648607,96.37804378648607,96.37804378648607,96.37804378648607
Jacksonville Jaguars,98.79845357789412,98.76947525417664,97.72745530462885,96.68936535132313,96.6330223015156,97.23095260908708,95.71438862586969,97.19390221237565,97.62402150047396,97.78085161182389,97.65293872315218,96.95143079619424,96.95143079619424,96.95143079619424,96.95143079619424,96.95143079619424,96.95143079619424,96.95143079619424,96.95143079619424
