Team,Rating_0,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,Rating_11,Rating_12,Rating_13,Rating_14,Rating_15,Rating_16,Rating_17,Rating_18
Kansas City Chiefs,104.64513621347905,105.45945739924467,104.6226663523012,104.51299369058572,105.11370187615071,106.35170756883254,106.35170756883254,107.58972823446426,107.00893633564057,106.79725276660392,106.16348340806215,105.15349375157696,103.99891575178337,102.539949425,102.69629733852332,103.70624104323694,104.27570227019072,106.29717412027695,106.29717412027695
Philadelphia Eagles,97.44563821752975,98.72150796043825,98.10405407719442,99.69656423511702,97.75026132063172,97.75026132063172,97.68026826836198,100.05956369203625,102.6955716379465,102.47130826323833,104.4782713187343,104.96357606315165,106.73929635144206,107.58332873482375,106.32562010640851,107.64295768975843,106.54816638093416,107.659897154618,107.659897154618
Pittsburgh Steelers,101.04606410724635,101.81709902284864,102.53342993693329,103.49792695941417,102.65740418344,101.8876867913283,103.55881021518482,105.0989192919014,104.60427995099887,104.60427995099887,104.56613531792011,104.79464025941438,102.81395978615679,103.57113279416956,103.97446990379893,102.65713232044901,101.14133650144665,99.11986465136042,99.11986465136042
Buffalo Bills,103.82477596374449,103.57874113612229,105.58788488517062,106.5751776261521,104.17476489746831,103.32458132726039,103.50035968741729,104.62896457542618,106.50649513835772,105.16221497377487,105.86332224581714,106.87331190230233,106.87331190230233,108.0200658227818,106.81721352960038,107.99347862842703,106.20623187210664,106.94988138282967,106.94988138282967
New Orleans Saints,102.21214817004213,103.1660303516881,105.69165269072239,104.09914253279979,103.15631394186856,101.91830824918674,99.37891820600946,97.1915154869861,95.6384378137844,95.02640151852647,95.87452533710648,97.77463120224522,97.77463120224522,96.70405043363188,96.79838663450062,96.99627634929666,96.39235655221671,93.8425158304775,93.8425158304775
Chicago Bears,100.83670964749746,101.05275349124375,100.37213507919222,99.57456293239692,100.21605250533425,101.3927884952159,102.86791264409933,102.86791264409933,102.47761053913966,99.79252175547406,96.49520000837936,97.03058133294512,97.28629176298453,98.74737882066908,96.7722522554011,95.72550438187426,94.77548542557642,94.94980309246397,94.94980309246397
New England Patriots,96.59228238214578,98.19375630936054,97.79622207024671,95.85576627976992,94.81560928829673,93.8265152432215,92.19567315453402,90.77698011074266,91.95614252507175,92.17710920678029,95.47443095387499,95.00690134134966,93.54774302868482,93.70324169849442,93.70324169849442,92.91774362117278,94.70499037749316,93.21517095888991,93.21517095888991
Houston Texans,100.10133800402659,100.26957855511858,100.95019696717011,99.08836038545284,99.0958084542377,99.94599202444562,101.57683411313309,101.9724274792363,101.79366098763336,100.35147708748643,100.8381203116736,102.79617139067858,100.84827311104438,100.93973864687413,100.93973864687413,101.63997599771957,101.0705147707658,99.54665158497033,99.54665158497033
Miami Dolphins,100.37030337260272,100.35016659526781,98.34102284621947,96.55825447341634,93.83919052219943,94.82828456727466,94.82828456727466,94.81956842997292,94.81581826497826,96.16009842956112,98.10319349701295,99.27428716471687,100.73344547738171,99.74408706745851,99.87283741378253,99.1726000629371,100.64109098765051,102.05053678152333,102.05053678152333
Minnesota Vikings,98.54233419282248,101.00017109740934,102.14039960016648,104.00223618188375,104.45415229333045,104.46162437911391,104.46162437911391,104.31288803306201,102.50501144773123,102.93424149723813,103.12214014017236,103.5666982572762,103.31098782723679,102.8582524278596,104.19119247934523,105.23794035287207,105.24301530302402,105.71124185165623,105.71124185165623
Seattle Seahawks,99.13718741273053,99.73791397090862,100.13544821002245,101.91821658282558,100.63735515829507,98.73924838264504,97.52106671697764,100.39462956752985,98.51709900459831,97.81362360798673,97.81362360798673,99.16037276330214,100.61945295386955,100.96161666269734,102.72906354316862,100.69469081149592,100.68961586134397,100.51529819445642,100.51529819445642
Los Angeles Chargers,98.25920455906676,99.94633845628692,101.48594589604093,100.52144887356005,99.92074068799505,99.92074068799505,101.41229100050518,100.74118918207164,102.29426685527334,103.99027518950672,103.89467186400506,104.27730710757068,103.33597153932529,103.3167587604319,103.16041084690858,100.64625689565025,101.90213293607734,103.39195235468058,103.39195235468058
