Team,Rating_0,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,Rating_11,Rating_12,Rating_13,Rating_14,Rating_15,Rating_16,Rating_17,Rating_18
Kansas City Chiefs,104.64513621347905,105.493800607479,104.69135276876986,104.53834863728997,105.094703071377,106.36982583573031,106.36982583573031,107.57069633988594,106.95411994499632,106.79318530836485,106.1902735786821,105.13592842654931,103.9529941387258,102.5306771860421,102.5306771860421,102.5306771860421,102.5306771860421,102.5306771860421,102.5306771860421
Philadelphia Eagles,97.44563821752975,98.75585116867258,98.17274049366308,99.72074298353512,97.74142697567424,97.74142697567424,97.69979367945761,100.04348396931589,102.63977856075451,102.46266717302814,104.42975489812305,104.96070377894407,106.70281061953025,107.51115355190474,107.51115355190474,107.51115355190474,107.51115355190474,107.51115355190474,107.51115355190474
Pittsburgh Steelers,101.04606410724635,101.7827558146143,102.46474352046462,103.47139581442376,102.6033196117456,101.87458129282601,103.50932221641003,105.0910249978931,104.63771433067379,104.63771433067379,104.56071947060076,104.82697896919797,102.80647850663902,103.52332167718149,103.52332167718149,103.52332167718149,103.52332167718149,103.52332167718149,103.52332167718149
Buffalo Bills,103.82477596374449,103.61308434435664,105.58788488517064,106.6106970326726,104.16695283422439,103.28460439435537,103.42777891225433,104.60474728969128,106.45536209356224,105.15329829824364,105.81360060814471,106.8679457602775,106.8679457602775,108.05298215618313,108.05298215618313,108.05298215618313,108.05298215618313,108.05298215618313,108.05298215618313
New Orleans Saints,102.21214817004213,103.20037355992243,105.6826644291923,104.13466193932027,103.15851242186827,101.88338965751495,99.38739150838157,97.23509653611052,95.63226968566538,94.97960900820377,95.87795137861335,97.81562299540201,97.81562299540201,96.77877380456242,96.77877380456242,96.77877380456242,96.77877380456242,96.77877380456242,96.77877380456242
Chicago Bears,100.83670964749746,101.08709669947808,100.36314681766213,99.53123146263249,100.20926272380387,101.42229299305386,102.92639350214492,102.92639350214492,102.49345296061564,99.76843067494396,96.50462759311704,97.07852788521058,97.35826312509688,98.76903558272849,98.76903558272849,98.76903558272849,98.76903558272849,98.76903558272849,98.76903558272849
New England Patriots,96.59228238214578,98.1594131011262,97.80521033177679,95.82024687324942,94.74370211011477,93.80621334776568,92.21773629226368,90.75651513555763,91.96803039371599,92.14671714119231,95.41052022301923,94.99253428674744,93.49805986984065,93.69230204219906,93.69230204219906,93.69230204219906,93.69230204219906,93.69230204219906,93.69230204219906
Houston Texans,100.10133800402659,100.23523534688424,100.95918522870019,99.06300543874859,99.10464279919518,99.9869912390642,101.57546829456619,101.93862133363263,101.79971460790121,100.31349325536506,100.83692253572383,102.75934231768989,100.84990993970415,100.90555794582235,100.90555794582235,100.90555794582235,100.90555794582235,100.90555794582235,100.90555794582235
Miami Dolphins,100.37030337260272,100.38450980350214,98.40970926268814,96.58243322183444,93.89919651028323,94.83668527263232,94.83668527263232,94.78844755303811,94.8248502716353,96.1269140669539,98.04335801156797,99.25248544211605,100.74695985902285,99.72746124967375,99.72746124967375,99.72746124967375,99.72746124967375,99.72746124967375,99.72746124967375
Minnesota Vikings,98.54233419282248,100.965827889175,102.14938786169655,104.04556765164816,104.45399837675784,104.4969898690618,104.4969898690618,104.37965623552883,102.53124856518714,102.98726513263902,103.13321937954048,103.53579376514801,103.25605852526171,102.84606280426411,102.84606280426411,102.84606280426411,102.84606280426411,102.84606280426411,102.84606280426411
Seattle Seahawks,99.13718741273053,99.77225717914295,100.12645994849237,101.95373598934607,100.63720124172247,98.77374550745199,97.5893822217313,100.42717129637663,98.57655649250566,97.9074969753425,97.9074969753425,99.21076899139118,100.70316582199467,100.99814311742675,100.99814311742675,100.99814311742675,100.99814311742675,100.99814311742675,100.99814311742675
Los Angeles Chargers,98.25920455906676,99.98068166452126,101.47695763451085,100.47030534055172,99.91395090646469,99.91395090646469,101.36916492173141,100.66704103518613,102.26986788563127,103.9342593555046,103.87948107409656,104.29590307191688,103.38423935236136,103.32158308814216,103.32158308814216,103.32158308814216,103.32158308814216,103.32158308814216,103.32158308814216
Dallas Cowboys,101.9944661781694,103.84993406637254,101.36764319710267,101.05587428723673,101.35404128110663,102.08277960002623,100.05284087565882,100.05284087565882,99.82945291994406,99.17515290608146,97.20806518098655,95.2856453990205,97.28906791986672,97.47510758632217,97.47510758632217,97.47510758632217,97.47510758632217,97.47510758632217,97.47510758632217
